tick,population,mean_h,median_h,births_interval,deaths_starvation_interval,deaths_collision_interval,food_count,kl_divergence
51700,62,5.5000,5.0,174,0,175,835,0.386167
51800,58,5.3621,5.0,178,0,182,841,0.427272
51900,56,5.7143,6.0,186,0,188,875,0.406975
52000,70,5.3143,5.0,211,0,197,787,0.437093
52100,59,5.3390,5.0,176,0,187,838,0.402679
52200,56,5.6786,6.0,187,0,190,863,0.379657
52300,56,5.3393,5.0,198,0,198,824,0.408004
52400,55,5.1455,5.0,191,0,192,824,0.334884
52500,72,5.2361,5.0,195,0,178,799,0.348969
52600,61,5.3934,5.0,165,0,176,843,0.399910
52700,44,5.1364,5.0,185,0,202,873,0.476061
52800,59,5.4068,5.0,190,0,175,891,0.435654
52900,44,5.2955,5.0,190,0,205,906,0.550412
53000,56,5.3393,5.0,195,0,183,892,0.522136
53100,54,5.4444,5.0,201,0,203,904,0.420409
53200,71,5.3380,5.0,205,0,188,827,0.444529
53300,49,5.2653,5.0,169,0,191,851,0.387115
53400,61,5.6721,6.0,203,0,191,855,0.454668
53500,62,5.6613,6.0,178,0,177,850,0.395172
53600,65,5.2154,5.0,187,0,184,811,0.356560
53700,56,5.1964,5.0,194,0,203,836,0.396362
53800,54,5.5556,5.0,183,1,184,838,0.368034
53900,48,5.3750,6.0,171,0,177,861,0.388199
54000,61,5.9180,6.0,181,0,168,870,0.413165
54100,59,5.5424,5.0,174,0,176,870,0.397601
54200,63,5.3810,5.0,185,0,181,840,0.356751
54300,69,5.6667,6.0,180,0,174,855,0.375879
54400,58,5.3793,5.0,175,0,186,860,0.424658
54500,61,5.3607,5.0,175,0,172,869,0.352434
54600,58,5.3966,5.0,185,0,188,853,0.352850
54700,61,5.4262,5.0,183,0,180,855,0.373221
54800,49,5.5102,6.0,170,0,182,859,0.444138
54900,49,6.0408,6.0,165,0,165,934,0.401237
55000,41,5.7073,5.0,194,0,202,932,0.454182
55100,33,5.8182,6.0,190,0,198,953,0.467971
55200,35,5.8857,6.0,217,0,215,953,0.472773
55300,35,5.7429,5.0,216,0,216,952,0.462361
55400,34,5.5294,5.0,217,0,218,945,0.576597
55500,35,5.7429,6.0,215,0,214,930,0.566520
55600,43,5.6279,5.0,207,0,199,936,0.615537
55700,25,5.5600,5.0,190,0,208,975,0.651600
55800,46,5.4565,5.0,218,0,197,926,0.536546
55900,47,5.3617,5.0,206,0,205,889,0.503374
56000,31,5.3226,5.0,196,0,212,936,0.521042
56100,39,5.6410,5.0,215,0,207,943,0.467052
56200,51,5.7843,6.0,214,0,202,904,0.432003
56300,41,5.7317,5.0,184,0,194,954,0.523461
56400,56,5.4286,5.0,226,0,211,897,0.441698
56500,60,5.5000,5.5,189,0,185,887,0.443822
56600,63,5.2063,5.0,202,0,199,855,0.433657
56700,76,5.5132,5.0,203,0,190,806,0.451201
56800,53,5.2075,5.0,171,0,194,865,0.410985
56900,51,5.4118,5.0,186,0,188,882,0.408851
57000,67,5.7910,6.0,194,0,178,851,0.355983
57100,60,5.5833,6.0,180,0,187,844,0.400429
57200,58,5.1724,5.0,189,0,191,809,0.339715
57300,65,5.4308,5.0,160,0,153,898,0.325825
57400,53,5.5472,6.0,175,0,187,871,0.333699
57500,57,5.5614,5.0,181,0,177,864,0.374022
57600,67,5.3881,5.0,196,0,186,826,0.439821
57700,56,5.5000,5.0,162,0,173,894,0.451358
57800,65,5.2769,5.0,178,0,169,855,0.460875
57900,69,5.5217,5.0,171,0,167,849,0.404860
58000,71,5.4366,5.0,164,0,162,818,0.359566
58100,58,5.3966,5.0,145,0,158,871,0.365157
58200,73,5.6164,6.0,183,0,168,844,0.342978
58300,72,5.2083,5.0,177,0,178,787,0.336466
58400,81,4.7407,5.0,179,0,170,718,0.336954
58500,71,5.3521,5.0,150,0,160,800,0.337153
58600,74,5.2838,5.0,168,0,165,786,0.351427
58700,70,5.2429,5.0,153,0,157,796,0.388387
58800,79,5.4051,5.0,187,0,178,789,0.409377
58900,83,4.8916,5.0,166,1,161,758,0.375065
59000,94,4.7979,5.0,163,1,151,662,0.361687
59100,98,5.2245,5.0,142,0,138,706,0.364409
59200,87,4.9655,5.0,138,0,149,698,0.336305
59300,88,4.7159,5.0,138,1,136,705,0.333275
59400,76,5.0132,5.0,147,1,158,737,0.376641
59500,84,4.9167,5.0,152,0,144,749,0.346850
59600,74,4.8378,5.0,138,0,148,795,0.318035
59700,76,4.8947,5.0,164,0,162,778,0.355185
59800,83,5.0482,5.0,148,0,141,793,0.324304
59900,73,4.4932,4.0,147,0,157,751,0.340387
60000,87,5.1494,5.0,139,0,125,772,0.328193
60100,78,5.1923,5.0,135,0,144,808,0.297114
60200,93,4.7634,5.0,165,0,150,688,0.253239
60300,99,5.2323,5.0,130,1,123,774,0.289587
60400,86,4.9535,5.0,136,0,149,793,0.292946
60500,77,4.7922,5.0,156,1,164,752,0.290995
60600,75,5.0533,5.0,147,0,149,812,0.276527
60700,81,5.2099,5.0,162,0,156,791,0.340121
60800,70,4.7000,5.0,155,0,166,812,0.313931
60900,85,5.2000,5.0,162,0,147,793,0.291265
61000,92,5.0000,5.0,165,0,158,740,0.320934
61100,89,4.5169,5.0,148,0,151,702,0.326217
61200,87,4.6437,5.0,139,1,140,749,0.305063
61300,69,5.2609,5.0,136,2,152,746,0.338526
61400,74,4.5811,5.0,146,1,140,780,0.335525
61500,88,5.1477,5.0,149,0,135,827,0.332140
61600,83,5.0482,5.0,159,0,164,758,0.292972
61700,76,4.8684,5.0,145,0,152,745,0.304869
61800,81,5.0370,5.0,160,1,154,731,0.272691
61900,72,5.3472,5.0,131,2,138,804,0.272595
62000,62,5.1774,5.0,153,1,162,822,0.317471
62100,74,5.5541,5.0,174,1,161,790,0.311411
62200,71,5.0563,5.0,172,0,175,752,0.329788
62300,69,5.0290,5.0,167,0,169,715,0.309733
62400,78,5.4103,5.0,152,0,143,792,0.337110
62500,74,5.0270,5.0,172,2,174,753,0.340667
62600,54,5.0370,5.0,152,0,172,810,0.395870
62700,66,5.3182,5.0,186,1,173,806,0.479774
62800,47,5.5106,6.0,173,0,192,843,0.418519
62900,51,5.2941,5.0,199,2,193,867,0.490213
63000,62,5.4194,5.0,207,0,196,833,0.412929
63100,53,5.2453,5.0,179,1,187,831,0.401389
63200,53,5.3019,5.0,177,0,177,846,0.372563
63300,64,5.5312,6.0,181,0,170,872,0.363108
63400,47,5.4255,6.0,176,0,193,898,0.359321
63500,43,5.3721,5.0,188,0,192,918,0.504477
63600,59,5.4407,6.0,202,0,186,899,0.459758
63700,46,5.4348,6.0,177,0,190,917,0.501525
63800,58,5.3966,5.5,193,0,181,885,0.412579
63900,53,5.4906,6.0,184,1,188,901,0.448685
64000,61,5.2951,5.0,191,0,183,886,0.384735
64100,59,5.4237,5.0,193,0,195,855,0.383928
64200,68,5.4706,5.0,186,0,177,891,0.364782
64300,63,5.5556,6.0,184,0,189,850,0.379474
64400,61,5.2951,5.0,171,0,173,872,0.406498
64500,70,5.4143,5.0,178,0,169,882,0.366968
64600,77,5.5065,5.0,173,0,166,841,0.320929
64700,58,5.4138,5.0,149,0,168,867,0.307778
64800,73,5.7123,6.0,172,0,157,848,0.290802
64900,63,5.6032,5.0,167,0,177,867,0.307452
65000,60,5.2167,5.0,174,0,177,844,0.284129
65100,82,5.6585,6.0,172,0,150,816,0.308330
65200,73,5.4247,5.0,159,0,168,804,0.312718
65300,70,5.1571,5.0,154,1,156,806,0.311202
65400,78,5.7179,6.0,156,0,148,825,0.292377
65500,75,5.5467,6.0,143,0,146,781,0.282898
65600,78,5.4359,5.0,148,0,145,794,0.298351
65700,72,5.8194,6.0,149,0,155,838,0.295745
65800,82,5.3780,5.0,159,0,149,800,0.304022
65900,69,5.5797,6.0,149,0,162,823,0.280737
66000,83,5.5904,6.0,174,0,160,788,0.314668
66100,88,5.3295,5.5,152,0,147,753,0.339075
66200,69,5.1739,5.0,136,0,155,800,0.320740
66300,85,5.4471,5.0,154,1,137,812,0.351121
66400,83,5.3012,5.0,146,3,145,779,0.353150
66500,75,5.0667,5.0,142,3,147,809,0.322450
66600,66,5.2879,5.0,150,0,159,853,0.315603
66700,81,5.5309,5.0,171,1,155,796,0.315283
66800,67,5.3134,5.0,139,1,152,829,0.310048
66900,61,5.3770,5.0,160,1,165,888,0.341833
67000,75,5.5600,5.0,171,0,157,833,0.332957
67100,65,5.2308,5.0,159,0,169,807,0.366581
67200,62,5.3548,5.0,169,0,172,857,0.369358
67300,64,5.4375,5.0,168,0,166,861,0.365198
67400,65,5.1231,5.0,182,0,181,825,0.294568
67500,69,5.3913,5.0,169,0,165,860,0.298983
67600,71,5.5211,5.0,169,0,167,810,0.286070
67700,76,5.2763,5.0,169,0,164,771,0.288226
67800,69,5.0000,5.0,168,1,174,797,0.334152
67900,64,5.3594,5.0,142,1,146,833,0.328572
68000,85,5.0706,5.0,190,1,168,760,0.363301
68100,71,5.3380,5.0,159,1,172,797,0.357213
68200,75,5.3333,5.0,174,0,170,762,0.371141
68300,64,5.3125,5.0,156,0,167,806,0.345080
68400,74,5.3514,5.0,189,0,179,761,0.333721
68500,77,5.2468,5.0,163,0,160,772,0.354815
68600,61,5.0492,5.0,151,0,167,815,0.357014
68700,61,5.3770,5.0,165,0,165,864,0.366017
68800,52,5.5769,5.5,179,0,188,861,0.403677
68900,58,5.2586,5.0,190,0,184,850,0.499624
69000,62,5.4194,5.0,181,0,177,865,0.408199
69100,59,5.5424,5.0,171,0,174,853,0.421619
69200,57,5.1930,5.0,181,0,183,816,0.410888
69300,66,5.5152,5.0,191,1,181,839,0.433530
69400,56,5.1786,5.0,170,2,178,871,0.394909
69500,51,5.1765,5.0,182,0,187,838,0.373309
69600,57,5.2982,5.0,184,0,178,863,0.429761
69700,59,5.2542,5.0,185,1,182,841,0.436379
69800,62,5.0000,5.0,177,1,173,844,0.382114
69900,64,5.2031,5.0,189,2,185,823,0.420844
70000,64,5.2344,5.0,181,0,181,789,0.380120
70100,58,5.0172,5.0,161,1,166,832,0.436140
70200,46,5.3696,5.0,172,0,184,915,0.423500
70300,50,5.4800,5.0,198,0,194,879,0.401135
70400,60,5.0000,5.0,190,0,180,864,0.397071
70500,42,5.4762,5.0,166,0,184,950,0.450153
70600,34,5.5588,5.5,178,0,186,967,0.524189
70700,42,5.4048,5.0,207,0,199,925,0.466797
70800,53,5.6226,5.0,218,0,207,900,0.470881
70900,54,5.3704,5.0,200,0,199,893,0.484798
71000,51,5.0784,5.0,191,0,194,904,0.551157
71100,51,5.4314,5.0,194,0,194,921,0.568375
71200,59,5.5593,5.0,194,0,186,864,0.544557
71300,48,5.3542,5.0,186,0,197,890,0.498233
71400,67,5.5224,5.0,194,0,175,848,0.449875
71500,56,5.6250,5.5,181,0,192,885,0.541793
71600,42,5.8095,6.0,177,0,191,932,0.471641
71700,62,5.6935,5.0,207,0,187,862,0.445316
71800,64,5.5312,5.0,177,0,175,856,0.442034
71900,62,5.0806,5.0,173,0,175,861,0.402820
72000,69,5.4058,5.0,169,0,162,868,0.371595
72100,60,5.5167,5.0,157,0,166,896,0.390953
72200,58,5.3448,5.0,178,0,180,870,0.389403
72300,78,5.4231,5.0,180,0,160,826,0.344217
72400,75,5.3333,5.0,166,0,169,796,0.375266
72500,50,5.1000,5.0,151,0,176,854,0.397472
72600,62,5.5323,6.0,176,0,164,899,0.410838
72700,56,5.5179,5.0,166,0,172,913,0.428936
72800,49,5.4694,5.0,183,0,190,905,0.376677
72900,67,5.3731,5.0,195,0,177,902,0.372070
73000,67,5.6716,6.0,170,0,170,862,0.308868
73100,56,5.8750,6.0,157,0,168,914,0.402749
73200,52,5.8077,6.0,184,0,188,906,0.376920
73300,58,5.7069,6.0,189,0,183,889,0.407540
73400,55,5.4182,5.0,188,0,191,872,0.420844
73500,73,5.9589,6.0,174,0,156,885,0.430669
73600,61,5.7377,6.0,168,0,180,866,0.382100
73700,60,5.5333,5.0,181,0,182,848,0.343629
73800,55,5.7273,6.0,170,0,175,918,0.317730
73900,58,5.7414,6.0,176,0,173,928,0.356785
74000,62,5.5968,5.0,176,0,172,852,0.339241
74100,59,5.8983,6.0,172,0,175,929,0.389157
74200,52,5.8077,6.0,175,0,182,932,0.377887
74300,47,6.2766,6.0,180,0,185,927,0.410713
74400,50,5.8600,6.0,204,0,201,930,0.403737
74500,48,5.9583,6.0,189,0,191,918,0.365627
74600,40,6.0750,6.5,187,0,195,913,0.432417
74700,65,6.0462,6.0,205,0,180,851,0.399805
74800,50,5.8200,6.0,166,0,181,892,0.426731
74900,63,5.7302,6.0,181,0,168,842,0.385859
75000,60,5.9000,6.0,174,0,177,865,0.436369
75100,57,5.6842,6.0,159,0,162,895,0.396277
75200,56,5.4821,5.0,184,0,185,867,0.390796
75300,53,5.8491,6.0,174,0,177,922,0.411785
75400,36,5.6944,5.0,178,0,195,953,0.492309
75500,38,5.7105,5.0,144,0,142,952,0.558433
75600,36,6.2500,6.5,188,0,190,963,0.497172
75700,41,5.9512,6.0,193,0,188,958,0.542708
75800,46,5.8913,6.0,205,0,200,931,0.470695
75900,26,6.0000,6.0,155,0,175,974,0.628584
76000,27,6.0370,6.0,36,0,35,973,0.567720
76100,25,5.6800,5.0,26,0,28,977,0.666384
76200,21,5.8095,6.0,7,0,11,979,0.713894
76300,21,5.8095,6.0,4,0,4,979,0.701393
76400,21,5.7619,6.0,1,0,1,979,0.699223
76500,22,5.8182,6.0,3,0,2,978,0.679408
76600,22,5.8182,6.0,6,0,6,978,0.672656
76700,23,5.7826,6.0,11,0,10,977,0.661220
76800,26,5.8077,6.0,11,0,8,975,0.670643
76900,23,5.8696,6.0,11,0,14,977,0.664425
77000,22,5.8636,6.0,4,0,5,978,0.654860
77100,23,5.8696,6.0,13,0,12,977,0.635916
77200,28,5.8929,6.0,12,0,7,972,0.632317
77300,20,5.8000,6.0,9,0,17,980,0.719990
77400,22,5.8636,6.0,5,0,3,978,0.705769
77500,21,5.9048,6.0,15,0,16,979,0.705273
77600,19,5.8421,6.0,7,0,9,981,0.743012
77700,20,5.8500,6.0,13,0,12,980,0.703151
77800,19,5.8421,6.0,3,0,4,981,0.727799
77900,19,5.7895,6.0,4,0,4,981,0.727878
78000,19,5.8947,6.0,2,0,2,981,0.744357
78100,19,5.8947,6.0,1,0,1,981,0.744357
78200,22,5.9091,6.0,7,0,4,978,0.708548
78300,19,5.9474,6.0,10,0,13,981,0.817137
78400,19,5.9474,6.0,0,0,0,981,0.817137
78500,19,5.9474,6.0,0,0,0,981,0.817137
78600,20,5.9500,6.0,4,0,3,980,0.779728
78700,18,6.0556,6.0,1,0,3,982,0.842724
78800,20,6.0000,6.0,15,0,13,981,0.789416
78900,20,6.1000,6.0,14,0,14,980,0.780112
79000,18,6.0556,6.0,7,0,9,982,0.813813
79100,17,6.0588,6.0,4,0,5,983,0.858064
79200,18,5.8889,6.0,4,0,3,982,0.871980
79300,18,6.1111,6.0,2,0,2,982,0.863316
79400,19,6.1053,6.0,3,0,2,981,0.835383
79500,19,6.1053,6.0,2,0,2,981,0.824949
79600,19,6.1579,6.0,5,0,5,981,0.878511
79700,19,6.1053,6.0,3,0,3,981,0.869999
79800,19,6.1579,6.0,1,0,1,981,0.869999
79900,31,6.1290,7.0,77,0,65,972,0.752019
80000,34,5.6765,6.0,202,0,199,957,0.659465
80100,26,6.1923,7.0,105,0,113,974,0.722762
80200,28,6.0714,6.5,156,0,154,974,0.782235
80300,37,6.0811,6.0,198,0,189,961,0.668076
80400,44,6.0227,6.0,200,0,193,956,0.582921
80500,45,5.8889,6.0,192,0,191,946,0.544849
80600,52,5.8269,6.0,187,0,180,901,0.457528
80700,47,5.8511,6.0,184,0,189,952,0.484200
80800,47,5.8511,6.0,171,0,171,951,0.571166
80900,46,5.8696,6.0,173,0,174,936,0.526898
81000,55,5.6909,5.0,171,0,162,945,0.424583
81100,53,5.6604,5.0,118,0,120,950,0.475825
81200,60,5.5667,5.0,165,0,158,892,0.370559
81300,53,5.6415,5.0,165,0,172,948,0.384511
81400,48,5.8333,6.0,136,0,141,943,0.502749
81500,52,5.7692,6.0,174,0,170,892,0.451742
81600,42,5.7857,5.0,153,0,163,959,0.436696
81700,46,5.8913,6.0,84,0,80,959,0.538740
81800,33,5.7576,6.0,140,0,153,967,0.507112
81900,50,5.7000,5.0,160,0,143,954,0.434467
82000,51,5.7843,6.0,144,0,143,949,0.477090
82100,53,5.7925,5.0,163,0,161,932,0.401431
82200,42,6.1905,6.5,151,0,162,959,0.449291
82300,42,6.2143,7.0,94,0,94,959,0.490174
82400,53,5.7736,6.0,169,0,158,906,0.427086
82500,56,5.9464,6.0,182,0,179,928,0.439511
82600,47,5.9787,6.0,171,0,180,947,0.469380
82700,45,5.9111,6.0,157,0,159,927,0.447240
82800,45,6.0889,6.0,156,0,156,955,0.426724
82900,53,5.9245,6.0,172,0,164,931,0.375417
83000,49,5.6122,5.0,170,0,174,928,0.410590
83100,50,5.9400,6.0,164,0,163,952,0.401230
83200,59,5.7797,6.0,180,0,171,897,0.345833
83300,46,5.8478,6.0,165,0,178,931,0.321793
83400,49,5.7755,6.0,154,0,151,956,0.411223
83500,41,5.8537,6.0,100,0,108,961,0.427582
83600,51,5.6471,5.0,145,0,135,931,0.430966
83700,41,5.6098,5.0,133,0,143,960,0.432777
83800,47,5.9149,6.0,168,0,162,944,0.464673
83900,45,6.0222,6.0,184,0,186,936,0.438102
84000,46,5.9130,6.0,175,0,174,953,0.449228
84100,57,5.8772,6.0,185,0,174,917,0.381354
84200,48,5.7917,6.0,184,0,193,921,0.400362
84300,48,5.8542,6.0,200,0,200,925,0.372882
84400,53,5.7736,6.0,190,0,185,931,0.416632
84500,48,5.8125,6.0,189,0,194,925,0.396127
84600,50,6.1200,6.0,192,0,190,948,0.426816
84700,36,5.9444,6.0,146,0,160,965,0.497103
84800,40,5.8500,6.0,148,0,144,952,0.487666
84900,40,5.9500,6.0,147,0,147,962,0.460432
85000,47,5.8936,6.0,183,0,176,949,0.437309
85100,40,5.9000,6.0,183,0,190,937,0.540671
85200,57,5.8772,6.0,188,0,171,941,0.553367
85300,51,5.7843,6.0,150,0,156,948,0.575330
85400,44,5.3864,5.0,199,0,206,920,0.518848
85500,35,5.9429,6.0,171,0,180,965,0.578722
85600,42,5.8333,6.0,201,0,194,944,0.456517
85700,53,5.7358,6.0,184,0,173,909,0.424381
85800,60,5.7333,5.0,187,0,180,910,0.418886
85900,62,5.8548,6.0,178,0,176,888,0.398171
86000,49,5.6735,6.0,166,0,179,890,0.367841
86100,55,5.7818,5.0,182,0,176,909,0.397076
86200,46,6.0000,6.0,179,0,188,935,0.428723
86300,50,5.5600,5.0,193,0,189,907,0.442978
86400,65,5.9692,6.0,190,0,175,882,0.422963
86500,56,5.5714,5.0,170,0,179,888,0.395425
86600,57,5.4737,5.0,170,0,169,875,0.385350
86700,67,5.8806,6.0,175,0,165,890,0.382987
86800,60,5.7667,6.0,165,0,172,887,0.406165
86900,54,5.5185,5.0,171,0,177,890,0.420896
87000,53,5.8491,6.0,175,0,176,929,0.439900
87100,52,5.7115,5.0,188,0,189,898,0.419339
87200,51,5.6275,5.0,180,0,181,907,0.420464
87300,60,5.7833,6.0,187,0,178,893,0.398645
87400,53,5.6415,5.0,173,0,180,886,0.370786
87500,48,6.0000,6.0,174,0,179,890,0.410260
87600,46,5.9348,6.0,196,0,198,893,0.442676
87700,54,5.9815,6.0,189,0,181,884,0.442910
87800,49,5.7551,6.0,188,0,193,899,0.489433
87900,55,5.6727,5.0,204,0,198,903,0.507279
88000,49,5.6531,5.0,193,0,199,914,0.519995
88100,54,5.6296,6.0,202,0,197,884,0.430468
88200,55,5.7455,6.0,191,0,190,872,0.444176
88300,52,5.6923,6.0,179,0,182,899,0.429345
88400,45,5.6889,6.0,189,0,196,895,0.496906
88500,51,5.6275,5.0,205,0,199,899,0.405319
88600,60,5.5833,5.5,192,0,183,862,0.427177
88700,50,5.4200,5.5,174,2,182,885,0.416162
88800,50,5.5600,5.0,190,1,189,885,0.403781
88900,46,5.7826,6.0,193,0,197,894,0.502362
89000,50,5.1200,5.0,208,0,204,888,0.454625
89100,69,5.6812,6.0,197,0,178,845,0.452856
89200,55,5.4909,5.0,175,0,189,870,0.466001
89300,60,5.5000,6.0,187,0,182,834,0.414193
89400,62,5.5806,5.0,188,0,186,842,0.393807
89500,60,5.3833,5.0,179,0,181,816,0.380938
89600,49,5.2449,5.0,170,0,181,872,0.417743
89700,65,5.6000,5.0,206,0,190,821,0.348200
89800,54,5.4630,5.0,179,1,189,857,0.368909
89900,51,5.4706,5.0,190,0,193,859,0.388878
90000,59,5.5254,5.0,196,0,188,861,0.422094
90100,56,5.4286,5.0,181,1,183,832,0.409729
90200,71,5.1408,5.0,181,0,166,796,0.365462
90300,60,5.7167,6.0,165,0,176,834,0.364160
90400,40,5.7500,6.0,149,0,169,934,0.477576
90500,71,5.4648,5.0,203,0,172,829,0.432119
90600,54,5.6667,5.0,168,0,185,892,0.466472
90700,54,5.7407,6.0,175,0,175,902,0.449110
90800,51,5.7059,5.0,196,0,199,903,0.405061
90900,40,6.0750,6.0,188,0,199,934,0.438426
91000,49,5.7755,6.0,200,0,191,913,0.518261
91100,56,5.6250,6.0,193,0,186,881,0.425828
91200,60,5.9667,6.0,186,0,182,886,0.381587
91300,50,5.5000,5.0,180,0,190,881,0.401934
91400,53,5.7925,6.0,175,0,172,875,0.427621
91500,67,5.7313,6.0,185,0,171,866,0.405931
91600,59,5.5593,5.0,168,0,176,846,0.383206
91700,49,5.4898,5.0,170,0,180,901,0.535938
91800,60,5.5833,5.0,209,0,198,836,0.442048
91900,53,5.5283,5.0,185,0,192,877,0.460591
92000,55,5.1818,5.0,209,0,207,826,0.396286
92100,55,5.4909,5.0,188,0,188,883,0.449996
92200,42,5.6429,5.0,200,0,213,891,0.485037
92300,37,5.7027,6.0,194,0,199,929,0.610460
92400,54,5.5741,5.0,247,0,230,835,0.502828
92500,49,5.5510,5.0,205,0,210,838,0.485147
92600,48,5.1042,5.0,205,0,206,836,0.419211
92700,55,5.3091,5.0,216,0,209,842,0.540210
92800,58,5.2931,5.0,207,0,204,835,0.518728
92900,57,5.1754,5.0,203,0,204,805,0.538858
93000,55,5.4182,5.0,201,0,203,817,0.436975
93100,54,5.2222,5.0,199,0,200,753,0.418200
93200,59,4.7627,5.0,203,2,196,684,0.337348
93300,55,5.1818,5.0,159,0,163,829,0.379994
93400,67,5.2985,5.0,201,0,189,757,0.384006
93500,70,5.0000,5.0,197,0,194,691,0.360880
93600,75,5.3733,5.0,165,0,160,733,0.391297
93700,69,5.0580,5.0,171,0,177,726,0.345299
93800,79,4.7089,5.0,169,1,158,700,0.345372
93900,73,5.2192,5.0,165,1,170,752,0.322317
94000,74,5.1351,5.0,159,1,157,771,0.354026
94100,75,4.9467,5.0,171,1,169,762,0.316935
94200,79,5.1899,5.0,177,0,173,752,0.317702
94300,79,4.8481,5.0,151,1,150,790,0.333450
94400,75,4.7733,5.0,174,1,177,733,0.302038
94500,79,5.0380,5.0,157,1,152,774,0.318269
94600,88,5.0795,5.0,169,4,156,732,0.303760
94700,73,5.0000,5.0,147,0,162,739,0.384377
94800,85,5.3765,5.0,156,0,144,810,0.347697
94900,53,5.3396,5.0,142,0,174,879,0.362389
95000,59,5.2203,5.0,179,0,173,857,0.387226
95100,67,5.2836,5.0,196,0,188,838,0.403671
95200,57,5.3333,5.0,165,0,175,859,0.381645
95300,57,5.3509,5.0,179,0,179,896,0.453810
95400,52,5.2308,5.0,190,0,195,909,0.403249
95500,54,5.4259,5.0,184,0,182,888,0.338931
95600,63,5.3175,5.0,190,0,181,839,0.355303
95700,73,5.3151,5.0,201,0,191,770,0.313660
95800,68,5.4706,5.0,157,0,162,819,0.361608
95900,50,5.2600,5.0,159,0,177,887,0.389407
96000,63,5.5238,5.0,184,0,171,876,0.360117
96100,58,5.6724,6.0,172,0,177,823,0.357691
96200,59,5.3729,5.0,160,0,159,872,0.379927
96300,54,5.2222,5.0,184,0,189,922,0.415612
96400,62,5.3226,5.0,193,0,185,890,0.390033
96500,54,5.4259,5.0,171,0,179,892,0.378758
96600,62,5.2742,5.0,188,0,180,915,0.361724
96700,61,5.3115,5.0,198,0,199,861,0.363238
96800,70,5.0714,5.0,189,0,180,827,0.367445
96900,66,5.4697,6.0,176,0,180,874,0.377193
97000,61,5.2459,5.0,185,0,190,854,0.381167
97100,51,4.9412,5.0,168,0,178,895,0.416676
97200,58,5.4138,5.0,195,0,188,884,0.403314
97300,45,5.2667,5.0,194,0,207,887,0.368621
97400,40,5.3000,5.0,187,0,192,919,0.451847
97500,38,5.7105,6.0,203,0,205,933,0.478940
97600,55,5.7091,6.0,210,0,193,873,0.409467
97700,49,5.5714,6.0,186,0,192,868,0.390888
97800,49,5.8163,6.0,195,0,195,866,0.420903
97900,57,5.7368,6.0,186,0,178,851,0.358852
98000,60,5.7667,6.0,185,0,182,828,0.333982
98100,63,5.7302,6.0,180,0,177,855,0.353261
98200,54,5.4630,5.0,170,0,179,905,0.404851
98300,55,5.3091,5.0,186,0,185,867,0.380603
98400,62,5.9032,6.0,171,0,164,880,0.361676
98500,55,5.6727,6.0,172,0,179,890,0.347762
98600,54,5.5185,5.0,182,0,183,863,0.407041
98700,64,5.6250,5.0,188,0,178,854,0.407236
98800,63,5.5873,6.0,183,0,184,827,0.437764
98900,63,5.3810,5.0,173,0,173,827,0.396302
99000,67,5.6866,6.0,181,0,177,782,0.339584
99100,60,5.5667,6.0,157,0,164,814,0.356872
99200,62,5.5323,6.0,170,0,168,839,0.385804
99300,64,5.5938,6.0,184,0,182,877,0.414247
99400,57,5.7544,6.0,179,0,186,848,0.375654
99500,58,5.6034,6.0,186,0,185,865,0.379818
99600,46,5.8043,5.5,180,0,192,925,0.430340
99700,45,5.6000,5.0,203,0,204,898,0.491422
99800,37,5.6757,6.0,195,0,203,923,0.463565
99900,54,5.6852,5.0,212,0,195,899,0.397600
100000,48,5.7917,6.0,177,0,183,916,0.425925
100100,43,5.5814,5.0,201,0,206,903,0.461351
100200,59,5.7627,6.0,210,0,194,839,0.389043
100300,67,5.4925,6.0,185,0,177,785,0.342666
100400,56,5.4643,6.0,157,0,168,854,0.394191
100500,59,5.5085,5.0,199,0,196,831,0.406556
100600,53,5.3774,5.0,163,0,169,872,0.365808
100700,52,5.5000,5.0,176,0,177,873,0.407557
100800,51,5.6471,6.0,183,0,184,887,0.469553
100900,60,5.6667,6.0,189,0,180,831,0.448306
101000,54,5.5556,6.0,177,0,183,875,0.413104
101100,58,5.8276,6.0,190,0,186,882,0.427867
101200,67,5.3881,5.0,202,0,193,821,0.452378
101300,62,5.5323,5.0,187,0,192,808,0.373145
101400,71,5.4648,5.0,196,0,187,827,0.353056
101500,74,5.4595,5.0,161,0,158,832,0.372380
101600,65,5.3385,5.0,176,0,185,785,0.352953
101700,69,5.3913,5.0,169,0,165,833,0.399883
101800,48,5.5208,5.0,157,0,178,882,0.428223
101900,60,5.4833,5.0,190,0,178,863,0.379071
102000,60,5.6000,5.0,182,0,182,870,0.375963
102100,53,5.6415,5.0,172,0,179,896,0.424710
102200,51,5.3725,5.0,183,0,185,913,0.383262
102300,59,5.7288,6.0,204,0,196,886,0.408377
102400,55,5.6000,5.0,183,1,186,906,0.414076
102500,55,5.4182,5.0,189,0,189,881,0.429069
102600,73,5.8082,5.0,183,0,165,838,0.349497
102700,55,5.5636,5.0,169,0,187,899,0.403285
102800,58,5.4655,5.0,180,0,177,888,0.467510
102900,51,5.6275,5.0,184,0,191,918,0.467183
103000,49,5.8571,6.0,181,0,183,922,0.481833
103100,53,5.5094,5.0,185,0,181,914,0.452796
103200,64,5.4531,5.0,184,0,173,934,0.461169
